Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
133.1806375,2.47483461,10.34125112,0.3448886597,10.63885469,1
133.1906675,2.203190658,10.31660978,0.3335368752,10.55451246,1
133.2006965,1.876708302,10.41639719,0.2346487824,10.58670981,1
133.2107265,1.644695756,10.3996917,0.1182622389,10.52960576,1
133.2207555,1.396399882,10.32626938,0.1451290619,10.42126837,1
133.2307855,1.235267137,10.30484401,0.05358507195,10.37875553,1
133.2408155,1.138233471,10.29782852,0.1431421963,10.36153162,1
133.2508445,1.009373044,10.31844815,0.1136266394,10.36832277,1
133.2608745,0.9340163943,10.30620992,0.2004577919,10.35038806,1
133.2709035,0.8882854669,10.31274828,0.2793810968,10.35470337,1
133.2809335,0.8820393249,10.32878134,0.3560673666,10.37248772,1
133.2909625,0.91685372,10.2985068,0.5629629064,10.35455409,1
133.3009925,0.8173532593,10.29798289,0.483093522,10.34165834,1
133.3110215,0.8281409336,10.28030325,0.6099511313,10.33162585,1
133.3210515,0.764284734,10.28447348,0.5687844674,10.32850627,1
133.3310805,0.7508334336,10.27896073,0.6475183225,10.32666764,1
133.3411105,0.741385795,10.25890478,0.6976371467,10.30929085,1
133.3511395,0.7472431701,10.22571131,0.7743303236,10.28217543,1
133.3611695,0.7496353392,10.19338556,0.8091072234,10.25288822,1
133.3711985,0.6932888648,10.11980537,0.8608482114,10.17998869,1
133.3812285,0.5549112173,9.923243026,0.9331022552,9.982452525,1
133.3912575,0.4851825859,9.850626454,1.014255542,9.914583097,1
133.4012875,0.5750848422,9.769801562,1.150141325,9.854063639,1
133.4113165,0.7022240681,9.626644181,1.262879152,9.734488203,1
133.4213465,0.838568054,9.473778083,1.383785976,9.610958911,1
133.4313755,1.036831642,9.331999476,1.426610838,9.497181295,1
133.4414055,1.425557608,8.993198937,1.678528769,9.258903847,1
133.4514345,1.280196704,8.184906743,2.061308555,8.537013233,1
133.4614645,1.240193124,6.262587819,3.655530707,7.356696944,1
133.4714935,3.896179299,-17.53740656,4.921456404,18.6269046,1
133.4815235,-18.84413529,-126.4000653,9.073313978,128.1187066,1
133.4915535,-29.64911856,-132.9917298,6.257617686,136.40025,1
133.5015825,15.34281321,-44.01650159,7.114475684,47.15368589,1
133.5116125,11.44040721,-12.63409289,6.747390994,18.33113487,1
133.5216415,-0.06481697023,-5.070225357,1.016373257,5.171498914,1
133.5316715,-4.618637291,-8.379277546,-3.474649429,10.17925789,1
133.5417005,-7.018066208,-13.7339144,-7.677773051,17.22851871,1
133.5517305,-6.333413973,-12.90979613,-10.49451483,17.80196085,1
133.5617595,-1.038305579,-5.334900159,-9.351140921,10.81587143,1
133.5717895,1.178455444,-1.747871922,-11.30300115,11.49789757,1
133.5818185,1.532396178,-0.6215490836,-18.71451188,18.78742974,1
133.5918485,2.965816537,0.5069547665,-33.89529874,34.02858133,1
133.6018775,3.710307131,1.559889202,-29.93721321,30.20656168,1
133.6119075,2.449550518,3.530896136,-10.56092633,11.40178452,1
133.6219365,2.270978891,4.941616434,-1.492483084,5.639541104,1
133.6319665,2.083689504,4.857843375,0.6826600885,5.329768194,1
133.6419955,1.570538004,4.625782589,1.081543107,5.003417799,1
133.6520255,1.746420059,4.829206637,1.249756976,5.285178546,1
133.6620545,2.294906721,5.287525433,1.656857672,5.997474419,1
133.6720845,2.474505119,5.588086935,1.778154652,6.364882179,1
133.6821135,2.08727414,5.730922135,1.911881644,6.391828632,1
133.6921435,1.703452379,5.876526575,1.962936022,6.425607553,1
133.7021725,1.395367995,6.131989673,1.891712258,6.567109292,1
133.7122025,1.301335704,6.671307608,1.725557778,7.012657803,1
133.7222325,1.489590467,7.241434523,1.60692245,7.565676009,1
133.7322615,1.789902732,7.727066249,1.473913497,8.067448518,1
133.7422915,1.977830927,8.071674242,1.266886979,8.406470298,1
133.7523205,2.146119202,8.371256336,1.065251595,8.707383145,1
133.7623505,2.170804246,8.592638937,0.7648567379,8.895551743,1
133.7723795,2.160074459,8.692595335,0.3276522374,8.962951038,1
133.7824095,2.111256787,8.551484479,-0.05246289991,8.808407596,1
133.7924385,1.95807684,7.972007282,-0.3271335163,8.215472071,1
133.8024685,1.778698882,6.760280011,-0.554185724,7.012294729,1
133.8124975,1.337822476,4.76145261,-0.8485619688,5.018092999,1
133.8225275,0.6444551124,1.719610575,-1.23900804,2.215293173,1
133.8325565,-0.1540636075,-2.460203122,-1.702541968,2.99582779,1
133.8425865,-0.5430338413,-6.942595026,-1.762330917,7.183336391,1
133.8526155,-0.03381576374,-10.16290402,-1.059572779,10.21804561,1
133.8626455,1.156920149,-11.22987821,0.6658646194,11.30893472,1
133.8726745,2.389055079,-9.85124392,2.653917868,10.47844793,1
133.8827045,1.814963606,-7.323130651,4.302161422,8.685098061,1
133.8927335,-0.3923393995,-4.708433567,4.976816672,6.862359729,1
133.9027635,-2.104350202,-2.269144181,4.586050758,5.532555164,1
133.9127925,-2.609774898,-0.09342213392,3.664459405,4.499768377,1
133.9228225,-2.346799444,1.319527123,2.491822525,3.668487285,1
133.9328515,-1.493289415,2.080194916,1.299051343,2.871351347,1
133.9428815,-0.8361136852,2.681743598,0.1216478864,2.811695757,1
133.9529105,-0.3688846095,3.292897502,-0.7106542182,3.388846298,1
133.9629405,-0.03037570059,3.80903649,-1.249537121,4.008868254,1
133.9729695,0.07654853135,4.210693427,-1.574738206,4.496176068,1
133.9829995,0.2516985872,4.385235153,-1.49805782,4.640885342,1
133.9930295,0.4113265512,4.309856942,-1.247324535,4.505538246,1
134.0030585,0.4422775447,4.09781059,-0.9483213151,4.229299514,1
134.0130885,0.5141595595,4.029035055,-0.5957961917,4.105174373,1
134.0231175,0.7311294863,4.316966572,-0.2250160611,4.384219764,1
134.0331475,0.9168119855,4.822690499,0.09401034554,4.909961895,1
134.0431765,1.101130695,5.395677288,0.3829306448,5.520186417,1
134.0532065,1.274789199,5.963812641,0.7353844321,6.142714301,1
134.0632355,1.500354898,6.439481295,1.054114988,6.695456861,1
134.0732655,1.762624301,6.759360829,1.385291927,7.121435036,1
134.0832945,2.026959964,7.022459806,1.603513523,7.482964923,1
134.0933245,1.968609576,7.246872434,1.516716285,7.661136471,1
134.1033535,1.595135048,7.331255942,1.264019505,7.608515941,1
134.1133852,0.7579046177,7.354814374,0.8392964709,7.441245356,1
134.1234142,-0.5476351614,7.552728006,0.2754272461,7.577563247,1
134.1334442,-1.321700533,7.761532661,-0.1322628486,7.874374579,1
134.1434732,-1.812520639,7.818628968,-0.4494930089,8.038546757,1
134.1535032,-2.238239892,7.599272427,-0.7227246255,7.954934954,1
134.1635322,-2.428282148,7.031088542,-0.8711614573,7.489438067,1
134.1735622,-2.601475945,5.935665314,-0.7692661232,6.526221739,1
134.1835912,-2.832730693,4.250811174,-0.6836348194,5.153747703,1
134.1936212,-3.081615381,1.898272834,-0.7039772826,3.687190953,1
134.2036502,-3.095113678,-0.8376352769,-0.7212061036,3.286563521,1
134.2136802,-2.36419301,-3.161440984,-0.3845210874,3.966355273,1
134.2237092,-1.554174864,-4.230351182,-0.09330635905,4.507775139,1
134.2337392,-1.284673186,-4.04798705,-0.02786139786,4.247041395,1
134.2437682,-2.018739802,-3.436412147,-0.2885256121,3.995933666,1
134.2537982,-2.972347,-3.766103894,-0.3565690577,4.810979808,1
134.2638282,-3.039450524,-4.460009347,0.09630831957,5.398075412,1
134.2738572,-2.572876044,-4.772220258,0.1608546368,5.423988527,1
134.2838872,-2.42485568,-5.226198081,-0.2977484071,5.769031597,1
134.2939162,-2.032700614,-5.637112915,-0.5686622605,6.019326421,1
134.3039462,-1.212978282,-5.622196668,-0.9530541245,5.829984893,1
134.3139752,-0.6736996691,-5.663361651,-1.300219032,5.849624429,1
134.3240052,-0.4844383085,-6.080641764,-1.253358861,6.227342384,1
134.3340342,-0.0537847361,-6.706059365,-0.7674474929,6.750044493,1
134.3440642,0.64751306,-7.332925907,-0.04055394888,7.361570494,1
134.3540932,1.621627613,-7.897693264,0.8575772059,8.107938929,1
134.3641232,2.330363798,-8.949512635,1.7651598,9.414890385,1
134.3741522,3.301216335,-9.963395855,2.559066675,10.80352297,1
134.3841822,4.134623491,-10.45018825,2.640027807,11.54431864,1
